Date,Sandwich Count,Attackers(EOA),Victims(EOA),Volume,Profit,Cost,Revenue,ROI(%),> 1k Tx Count,> 1k Volume,> 1k Profit,> 1k Cost,> 1k Revenue,> 1k ROI(%),Mev-Bot Tx Count,Mev-Bot Volume,Mev-Bot Profit,Mev-Bot Cost,Mev-Bot Revenue,MEV ROI(%)
2025-04-17,"2370","54","1635","$194,177,191.78","$2,338.07","$55,805.27","$58,143.34","4.19%","0","$0.00","$0.00","$0.00","$0.00","0.00%","116","$48,315,577.96","$1,990.67","$15,950.20","$17,940.86","12.48%"
2025-04-18,"2450","54","1439","$144,570,591.11","$1,325.02","$73,203.88","$74,528.90","1.81%","0","$0.00","$0.00","$0.00","$0.00","0.00%","90","$16,417,013.48","$824.73","$6,501.15","$7,325.88","12.69%"
2025-04-19,"2191","49","1327","$88,738,766.58","$417.55","$27,977.59","$28,395.14","1.49%","0","$0.00","$0.00","$0.00","$0.00","0.00%","57","$16,039,125.78","$228.20","$3,112.83","$3,341.03","7.33%"
2025-04-20,"2542","54","1432","$105,779,896.25","$702.30","$46,065.18","$46,767.48","1.52%","0","$0.00","$0.00","$0.00","$0.00","0.00%","99","$12,330,572.39","$439.69","$3,758.34","$4,198.02","11.70%"
2025-04-21,"2278","59","1551","$180,048,387.97","$1,176.17","$55,832.14","$57,008.32","2.11%","0","$0.00","$0.00","$0.00","$0.00","0.00%","107","$32,633,905.08","$1,071.87","$6,864.81","$7,936.68","15.61%"
2025-04-22,"2086","50","1491","$245,591,158.70","$1,581.30","$68,809.59","$70,390.89","2.30%","0","$0.00","$0.00","$0.00","$0.00","0.00%","121","$49,766,489.48","$1,200.88","$7,779.69","$8,980.57","15.44%"
2025-04-23,"2363","56","1644","$351,726,271.58","$633.82","$74,724.79","$75,358.62","0.85%","0","$0.00","$0.00","$0.00","$0.00","0.00%","148","$65,508,879.89","$1,062.95","$8,865.11","$9,928.06","11.99%"
2025-04-24,"2367","69","1680","$194,840,611.88","-$2,860.71","$75,930.92","$73,070.21","-3.77%","0","$0.00","$0.00","$0.00","$0.00","0.00%","129","$32,133,400.62","$748.78","$6,399.23","$7,148.01","11.70%"
2025-04-25,"2789","60","1843","$212,169,680.95","-$489.34","$74,449.20","$73,959.86","-0.66%","0","$0.00","$0.00","$0.00","$0.00","0.00%","149","$44,925,111.32","$577.82","$15,307.85","$15,885.66","3.77%"
2025-04-26,"2365","55","1561","$136,424,474.49","$1,604.36","$40,948.45","$42,552.80","3.92%","0","$0.00","$0.00","$0.00","$0.00","0.00%","102","$20,641,554.39","$882.20","$4,431.48","$5,313.69","19.91%"
2025-04-27,"2496","55","1555","$134,586,507.97","$1,729.91","$67,953.90","$69,683.81","2.55%","0","$0.00","$0.00","$0.00","$0.00","0.00%","105","$20,590,022.82","$369.52","$3,722.04","$4,091.56","9.93%"
2025-04-28,"2300","58","1525","$214,314,843.32","$1,442.46","$66,738.72","$68,181.18","2.16%","0","$0.00","$0.00","$0.00","$0.00","0.00%","117","$50,530,024.25","$884.81","$8,947.22","$9,832.04","9.89%"
2025-04-29,"2182","56","1480","$181,369,179.66","$1,467.64","$48,181.99","$49,649.63","3.05%","0","$0.00","$0.00","$0.00","$0.00","0.00%","143","$36,766,191.12","$947.97","$10,260.38","$11,208.36","9.24%"
2025-04-30,"2157","56","1427","$220,719,596.90","$1,085.91","$47,735.76","$48,821.67","2.27%","0","$0.00","$0.00","$0.00","$0.00","0.00%","114","$66,255,066.82","$1,550.24","$9,877.38","$11,427.63","15.69%"
2025-05-01,"2449","55","1532","$264,987,687.12","$2,266.53","$58,650.37","$60,916.90","3.86%","0","$0.00","$0.00","$0.00","$0.00","0.00%","122","$100,040,989.02","$1,719.20","$10,600.07","$12,319.27","16.22%"
2025-05-02,"2126","49","1362","$194,267,546.99","$2,263.52","$50,065.44","$52,328.96","4.52%","0","$0.00","$0.00","$0.00","$0.00","0.00%","110","$50,249,333.44","$1,971.12","$12,033.25","$14,004.37","16.38%"
2025-05-03,"2130","53","1350","$104,379,480.61","$1,330.21","$35,468.54","$36,798.75","3.75%","0","$0.00","$0.00","$0.00","$0.00","0.00%","89","$25,647,269.46","$525.69","$5,537.92","$6,063.62","9.49%"
2025-05-04,"2102","54","1318","$119,959,707.54","$1,204.25","$29,384.09","$30,588.35","4.10%","0","$0.00","$0.00","$0.00","$0.00","0.00%","81","$46,696,138.63","$704.92","$4,601.67","$5,306.59","15.32%"
2025-05-05,"2324","52","1379","$175,795,095.59","$4,497.04","$113,742.47","$118,239.51","3.95%","1","$928,036.52","$2,776.53","$66,569.04","$69,345.57","4.17%","106","$55,734,101.28","$3,976.93","$79,272.68","$83,249.61","5.02%"
2025-05-06,"2068","55","1309","$197,700,482.95","$2,502.58","$54,697.81","$57,200.38","4.58%","0","$0.00","$0.00","$0.00","$0.00","0.00%","138","$67,995,319.67","$1,864.04","$12,164.69","$14,028.73","15.32%"
2025-05-07,"1561","69","1137","$144,958,600.96","-$5,261.82","$40,729.43","$35,467.61","-12.92%","0","$0.00","$0.00","$0.00","$0.00","0.00%","98","$38,129,373.75","$1,141.37","$5,967.35","$7,108.72","19.13%"
2025-05-08,"1873","52","1428","$299,407,904.24","$5,797.65","$118,353.83","$124,151.49","4.90%","1","$1,262,432.90","$2,230.01","$1,006.00","$3,236.01","221.67%","146","$68,147,033.69","$6,001.08","$15,758.20","$21,759.28","38.08%"
2025-05-09,"2434","51","1844","$365,405,738.06","$7,147.92","$138,680.09","$145,828.02","5.15%","0","$0.00","$0.00","$0.00","$0.00","0.00%","154","$115,385,541.02","$6,044.89","$26,257.06","$32,301.95","23.02%"
2025-05-10,"4026","54","3271","$279,325,680.73","$6,671.35","$209,030.94","$215,702.29","3.19%","0","$0.00","$0.00","$0.00","$0.00","0.00%","192","$55,426,943.18","$3,588.89","$17,181.43","$20,770.33","20.89%"
2025-05-11,"4066","53","3491","$306,924,770.01","$25,204.50","$263,721.08","$288,925.58","9.56%","5","$52,307.06","$17,488.66","$625.81","$18,114.47","2794.57%","183","$90,034,096.98","$4,835.05","$23,666.48","$28,501.53","20.43%"
2025-05-12,"3274","52","2641","$368,320,002.95","$5,064.24","$208,361.51","$213,425.75","2.43%","1","$6,030,478.00","$1,027.24","$11,100.42","$12,127.65","9.25%","151","$63,055,730.20","$4,117.53","$34,223.60","$38,341.13","12.03%"
2025-05-13,"3294","61","2663","$372,464,066.27","$2,742.23","$194,855.78","$197,598.01","1.41%","0","$0.00","$0.00","$0.00","$0.00","0.00%","181","$132,645,989.29","$3,590.92","$37,506.16","$41,097.08","9.57%"
2025-05-14,"3035","50","2499","$328,481,152.69","$15,992.78","$126,873.22","$142,866.00","12.61%","2","$1,683,299.01","$10,795.00","$9,483.56","$20,278.56","113.83%","160","$148,663,117.16","$12,787.55","$29,991.28","$42,778.83","42.64%"
2025-05-15,"2752","52","2158","$284,610,465.32","$3,471.36","$110,276.77","$113,748.13","3.15%","0","$0.00","$0.00","$0.00","$0.00","0.00%","153","$92,651,121.99","$2,865.59","$23,384.08","$26,249.67","12.25%"
2025-05-16,"3243","56","2403","$292,811,221.25","$8,765.71","$145,485.65","$154,251.36","6.03%","1","$6,768,042.86","$6,763.89","$15,788.45","$22,552.34","42.84%","155","$84,680,103.18","$8,197.77","$29,508.98","$37,706.75","27.78%"
2025-05-17,"2954","54","2129","$175,499,631.87","$1,587.68","$71,488.57","$73,076.25","2.22%","0","$0.00","$0.00","$0.00","$0.00","0.00%","123","$70,073,912.59","$2,049.00","$13,454.24","$15,503.24","15.23%"
2025-05-18,"3079","56","2164","$192,735,165.00","$5,968.55","$67,977.69","$73,946.25","8.78%","1","$3,978,861.05","$2,411.86","$1,992.17","$4,404.04","121.07%","148","$94,207,123.62","$4,738.82","$12,533.09","$17,271.91","37.81%"
2025-05-19,"3009","58","2154","$225,638,912.06","$765.30","$83,543.71","$84,309.00","0.92%","0","$0.00","$0.00","$0.00","$0.00","0.00%","153","$86,578,484.46","$2,626.93","$13,665.80","$16,292.72","19.22%"
2025-05-20,"2983","54","2171","$297,769,613.65","$3,659.04","$96,524.43","$100,183.47","3.79%","0","$0.00","$0.00","$0.00","$0.00","0.00%","152","$81,593,438.83","$2,683.82","$12,667.96","$15,351.78","21.19%"
2025-05-21,"2760","57","2017","$286,166,715.20","$3,732.76","$103,121.58","$106,854.34","3.62%","0","$0.00","$0.00","$0.00","$0.00","0.00%","157","$99,018,710.77","$2,400.40","$14,405.21","$16,805.61","16.66%"
2025-05-22,"3287","61","2450","$365,717,149.61","$6,009.27","$161,424.93","$167,434.20","3.72%","0","$0.00","$0.00","$0.00","$0.00","0.00%","241","$164,042,711.43","$2,803.22","$21,384.00","$24,187.23","13.11%"
2025-05-23,"3363","58","2401","$407,561,014.19","$3,964.56","$149,541.49","$153,506.05","2.65%","2","$7,702,890.41","$2,327.26","$7,123.53","$9,450.79","32.67%","140","$161,261,097.06","$6,197.81","$35,016.61","$41,214.42","17.70%"
2025-05-24,"3535","57","2443","$231,053,284.78","$3,511.77","$82,990.48","$86,502.25","4.23%","0","$0.00","$0.00","$0.00","$0.00","0.00%","95","$93,104,489.30","$2,706.66","$15,176.24","$17,882.90","17.83%"
2025-05-25,"4245","57","3177","$149,135,599.25","$3,075.19","$73,889.00","$76,964.19","4.16%","0","$0.00","$0.00","$0.00","$0.00","0.00%","77","$44,162,732.36","$451.03","$4,522.60","$4,973.63","9.97%"
2025-05-26,"3815","60","2931","$287,772,402.86","-$10,262.80","$103,277.34","$93,014.54","-9.94%","1","$7,128,847.86","$1,799.48","$11,219.36","$13,018.84","16.04%","124","$104,000,666.92","$3,634.12","$24,385.10","$28,019.22","14.90%"
2025-05-27,"3205","62","2564","$361,751,476.16","$12,258.93","$127,436.43","$139,695.35","9.62%","1","$4,128,415.81","$6,292.01","$6,335.92","$12,627.94","99.31%","119","$95,032,739.44","$10,447.48","$24,522.96","$34,970.44","42.60%"
2025-05-28,"3383","62","2605","$294,438,946.07","$10,084.71","$128,018.81","$138,103.52","7.88%","2","$13,917,596.86","$5,635.24","$6,441.00","$12,076.23","87.49%","116","$82,357,831.36","$8,486.71","$25,452.41","$33,939.13","33.34%"
2025-05-29,"3430","58","2744","$446,144,317.08","$36,709.34","$190,816.33","$227,525.67","19.24%","4","$44,099,559.79","$30,884.44","$26,208.11","$57,092.55","117.84%","152","$177,817,631.94","$34,555.36","$51,720.30","$86,275.66","66.81%"
2025-05-30,"3564","50","2826","$431,856,738.24","$6,154.85","$151,841.51","$157,996.36","4.05%","0","$0.00","$0.00","$0.00","$0.00","0.00%","137","$136,812,518.71","$3,351.34","$24,093.63","$27,444.96","13.91%"
2025-05-31,"3469","54","2533","$271,156,177.90","$5,099.82","$82,016.61","$87,116.43","6.22%","0","$0.00","$0.00","$0.00","$0.00","0.00%","103","$98,098,107.69","$3,583.42","$13,918.01","$17,501.44","25.75%"
2025-06-01,"4016","55","2910","$209,861,622.26","$31,858.43","$127,934.15","$159,792.58","24.90%","1","$134,609.48","$29,173.35","$29,177.74","$58,351.09","99.98%","94","$46,138,785.21","$30,008.70","$33,773.26","$63,781.96","88.85%"
2025-06-02,"3889","61","2879","$224,493,219.72","$4,665.73","$107,428.26","$112,093.98","4.34%","0","$0.00","$0.00","$0.00","$0.00","0.00%","164","$106,721,281.33","$2,141.14","$17,343.14","$19,484.28","12.35%"
2025-06-03,"3332","55","2562","$367,938,356.07","$3,636.89","$102,927.32","$106,564.21","3.53%","0","$0.00","$0.00","$0.00","$0.00","0.00%","102","$125,771,272.82","$1,783.21","$9,830.88","$11,614.09","18.14%"
2025-06-04,"3552","55","2614","$297,620,085.98","$2,611.28","$103,201.29","$105,812.57","2.53%","0","$0.00","$0.00","$0.00","$0.00","0.00%","97","$82,782,285.49","$1,277.64","$6,879.72","$8,157.36","18.57%"
2025-06-05,"3519","63","2682","$333,874,755.91","$8,729.52","$210,310.92","$219,040.44","4.15%","1","$6,650,539.36","$3,102.12","$73,797.21","$76,899.33","4.20%","111","$85,133,902.81","$5,865.93","$89,953.98","$95,819.91","6.52%"
2025-06-06,"3432","52","2402","$281,625,774.27","-$2,035.80","$113,318.50","$111,282.70","-1.80%","0","$0.00","$0.00","$0.00","$0.00","0.00%","97","$65,789,283.40","$2,015.92","$12,899.67","$14,915.58","15.63%"
2025-06-07,"3171","54","2249","$160,280,941.99","-$2,157.20","$56,088.66","$53,931.47","-3.85%","0","$0.00","$0.00","$0.00","$0.00","0.00%","81","$47,905,573.11","$1,306.23","$8,917.04","$10,223.26","14.65%"
2025-06-08,"4060","62","3001","$185,134,667.35","$3,559.62","$92,320.34","$95,879.96","3.86%","0","$0.00","$0.00","$0.00","$0.00","0.00%","98","$59,184,434.47","$1,391.04","$7,350.71","$8,741.75","18.92%"
2025-06-09,"3196","56","2359","$401,915,960.25","$3,251.90","$88,907.18","$92,159.07","3.66%","0","$0.00","$0.00","$0.00","$0.00","0.00%","86","$133,785,620.34","$1,883.72","$9,268.09","$11,151.82","20.32%"
2025-06-10,"3124","53","2507","$413,358,768.09","$10,575.36","$170,602.88","$181,178.24","6.20%","4","$23,819,351.89","$5,308.33","$16,041.24","$21,349.58","33.09%","136","$122,365,702.94","$7,545.47","$36,589.28","$44,134.76","20.62%"
2025-06-11,"3017","53","2379","$259,865,163.39","$5,714.72","$112,433.83","$118,148.55","5.08%","0","$0.00","$0.00","$0.00","$0.00","0.00%","91","$82,327,146.90","$2,318.49","$11,244.39","$13,562.88","20.62%"
2025-06-12,"3078","52","2484","$214,576,432.68","$5,362.23","$112,862.17","$118,224.40","4.75%","0","$0.00","$0.00","$0.00","$0.00","0.00%","85","$45,723,393.70","$1,508.56","$9,016.74","$10,525.30","16.73%"
2025-06-13,"3178","51","2437","$306,789,566.19","$4,968.55","$116,482.60","$121,451.14","4.27%","0","$0.00","$0.00","$0.00","$0.00","0.00%","97","$76,809,066.77","$1,569.06","$11,683.50","$13,252.56","13.43%"
2025-06-14,"3091","49","2149","$223,968,820.30","$1,511.29","$61,583.67","$63,094.96","2.45%","0","$0.00","$0.00","$0.00","$0.00","0.00%","64","$44,240,826.25","$740.26","$4,991.98","$5,732.24","14.83%"
2025-06-15,"3147","58","2261","$179,397,529.58","$2,332.60","$52,583.80","$54,916.41","4.44%","0","$0.00","$0.00","$0.00","$0.00","0.00%","66","$45,436,964.62","$1,007.06","$6,669.38","$7,676.44","15.10%"
2025-06-16,"3034","54","2355","$253,575,657.12","$4,389.42","$75,650.44","$80,039.86","5.80%","0","$0.00","$0.00","$0.00","$0.00","0.00%","109","$77,061,952.58","$2,152.88","$15,459.99","$17,612.87","13.93%"
2025-06-17,"3101","58","2420","$279,819,720.26","$3,245.44","$132,856.81","$136,102.25","2.44%","1","$2,993,657.51","$1,856.49","$30,685.28","$32,541.77","6.05%","112","$75,425,870.44","$3,838.16","$50,161.50","$53,999.67","7.65%"
2025-06-18,"3238","56","2298","$243,990,236.09","$2,820.50","$80,776.65","$83,597.15","3.49%","0","$0.00","$0.00","$0.00","$0.00","0.00%","106","$59,860,940.01","$2,163.25","$16,801.46","$18,964.71","12.88%"
2025-06-19,"3552","59","2556","$212,894,068.08","$2,229.40","$83,787.86","$86,017.26","2.66%","0","$0.00","$0.00","$0.00","$0.00","0.00%","109","$67,312,777.14","$1,116.48","$4,765.92","$5,882.40","23.43%"
2025-06-20,"3350","59","2464","$209,126,704.00","$5,894.84","$110,037.15","$115,931.99","5.36%","1","$1,699,917.78","$1,671.06","$13,209.94","$14,881.00","12.65%","107","$54,814,986.01","$4,208.22","$26,702.78","$30,911.00","15.76%"
2025-06-21,"3191","53","2192","$164,048,754.59","$4,947.30","$71,773.85","$76,721.15","6.89%","1","$303,327.56","$2,085.84","$608.40","$2,694.24","342.84%","108","$32,428,563.81","$1,912.92","$9,204.91","$11,117.82","20.78%"
2025-06-22,"3043","61","2273","$238,406,335.73","-$3,136.84","$126,873.97","$123,737.13","-2.47%","1","$7,131,295.44","$1,103.02","$9,810.99","$10,914.00","11.24%","139","$64,728,673.63","$4,140.15","$19,321.66","$23,461.81","21.43%"
2025-06-23,"3013","58","2274","$275,677,264.68","$8,204.35","$129,330.60","$137,534.95","6.34%","0","$0.00","$0.00","$0.00","$0.00","0.00%","157","$77,705,387.05","$4,060.61","$40,164.30","$44,224.90","10.11%"
2025-06-24,"2255","46","1665","$212,996,462.73","$3,955.60","$113,335.52","$117,291.12","3.49%","1","$5,710,794.10","$1,425.54","$29,662.52","$31,088.05","4.81%","102","$71,080,218.42","$2,876.05","$34,582.76","$37,458.81","8.32%"
2025-06-25,"1936","43","1458","$124,926,719.95","$2,442.21","$63,126.52","$65,568.73","3.87%","0","$0.00","$0.00","$0.00","$0.00","0.00%","65","$31,577,935.90","$953.79","$7,722.70","$8,676.50","12.35%"
2025-06-26,"2354","49","1752","$247,470,944.49","$2,802.21","$71,306.11","$74,108.33","3.93%","0","$0.00","$0.00","$0.00","$0.00","0.00%","80","$54,126,788.52","$1,410.85","$9,748.62","$11,159.47","14.47%"
2025-06-27,"2781","44","1996","$138,606,234.84","$2,559.69","$67,093.81","$69,653.50","3.82%","0","$0.00","$0.00","$0.00","$0.00","0.00%","113","$22,355,648.98","$1,059.12","$10,288.14","$11,347.26","10.29%"
2025-06-28,"2688","46","1724","$108,892,628.26","$1,692.25","$38,733.14","$40,425.39","4.37%","0","$0.00","$0.00","$0.00","$0.00","0.00%","84","$27,858,014.49","$846.23","$7,658.96","$8,505.19","11.05%"
2025-06-29,"2678","51","1814","$256,300,848.24","$10,344.58","$98,595.74","$108,940.32","10.49%","2","$103,628,300.43","$8,002.30","$37,163.19","$45,165.49","21.53%","80","$168,566,184.91","$9,190.64","$46,849.47","$56,040.11","19.62%"
2025-06-30,"2527","43","1764","$133,914,125.53","$2,986.31","$52,654.26","$55,640.57","5.67%","0","$0.00","$0.00","$0.00","$0.00","0.00%","90","$35,626,417.83","$1,221.75","$5,233.33","$6,455.08","23.35%"
2025-07-01,"2935","49","2094","$196,489,755.17","$2,963.05","$65,480.30","$68,443.34","4.53%","0","$0.00","$0.00","$0.00","$0.00","0.00%","127","$73,728,188.40","$998.37","$7,434.11","$8,432.48","13.43%"
2025-07-02,"2961","50","2340","$327,495,520.30","$6,135.00","$93,341.58","$99,476.58","6.57%","1","$5,560,136.79","$2,463.70","$893.62","$3,357.32","275.70%","115","$120,736,640.62","$4,366.96","$14,173.25","$18,540.22","30.81%"
2025-07-03,"2558","56","1914","$198,862,660.56","$2,354.26","$65,342.46","$67,696.72","3.60%","0","$0.00","$0.00","$0.00","$0.00","0.00%","92","$54,759,060.51","$1,014.50","$11,692.64","$12,707.14","8.68%"
2025-07-04,"2824","44","2055","$115,606,219.79","$4,082.37","$63,276.29","$67,358.66","6.45%","1","$1,287,061.62","$1,689.83","$5,913.41","$7,603.24","28.58%","82","$32,446,662.15","$1,423.70","$8,050.72","$9,474.42","17.68%"
2025-07-05,"3302","55","3347","$61,719,098.59","$3,213.75","$61,849.54","$65,063.29","5.20%","0","$0.00","$0.00","$0.00","$0.00","0.00%","97","$15,542,586.44","$882.73","$4,745.83","$5,628.56","18.60%"
2025-07-06,"3127","54","2160","$73,109,838.89","$2,313.07","$54,482.69","$56,795.76","4.25%","0","$0.00","$0.00","$0.00","$0.00","0.00%","82","$5,104,539.80","$964.46","$1,845.36","$2,809.82","52.26%"
2025-07-07,"3522","51","2830","$149,433,398.65","$4,830.12","$107,249.94","$112,080.07","4.50%","0","$0.00","$0.00","$0.00","$0.00","0.00%","125","$37,490,348.80","$2,012.61","$6,762.21","$8,774.82","29.76%"
2025-07-08,"3508","51","2459","$149,261,377.57","$4,649.79","$68,928.00","$73,577.79","6.75%","0","$0.00","$0.00","$0.00","$0.00","0.00%","94","$34,489,923.93","$723.76","$7,355.95","$8,079.71","9.84%"
2025-07-09,"2912","55","2285","$208,812,747.86","$6,915.40","$89,605.08","$96,520.48","7.72%","0","$0.00","$0.00","$0.00","$0.00","0.00%","182","$74,777,910.29","$2,732.33","$20,357.70","$23,090.03","13.42%"
2025-07-10,"2883","51","2345","$277,095,317.84","$10,209.49","$107,784.51","$117,994.00","9.47%","0","$0.00","$0.00","$0.00","$0.00","0.00%","102","$46,883,058.28","$1,517.76","$15,235.56","$16,753.32","9.96%"
2025-07-11,"2516","53","2074","$369,827,432.15","$8,754.88","$134,774.13","$143,529.01","6.50%","0","$0.00","$0.00","$0.00","$0.00","0.00%","109","$113,669,577.46","$1,559.30","$17,106.56","$18,665.86","9.12%"
2025-07-12,"2956","50","2158","$176,725,089.62","$7,227.32","$62,068.93","$69,296.25","11.64%","0","$0.00","$0.00","$0.00","$0.00","0.00%","99","$57,916,112.34","$1,622.70","$8,013.79","$9,636.50","20.25%"
2025-07-13,"3536","55","2578","$178,399,891.89","$6,994.80","$90,207.84","$97,202.64","7.75%","0","$0.00","$0.00","$0.00","$0.00","0.00%","95","$63,410,590.78","$1,522.30","$10,533.27","$12,055.57","14.45%"
2025-07-14,"3000","58","2306","$658,803,631.61","$14,870.05","$148,340.97","$163,211.01","10.02%","0","$0.00","$0.00","$0.00","$0.00","0.00%","201","$381,796,695.94","$5,848.25","$41,271.18","$47,119.43","14.17%"
2025-07-15,"2639","52","2123","$601,972,467.56","$13,884.31","$112,866.05","$126,750.36","12.30%","1","$4,850,691.83","$1,081.67","$3,627.72","$4,709.39","29.82%","205","$357,792,936.51","$7,555.33","$43,986.01","$51,541.35","17.18%"
2025-07-16,"2455","46","2043","$718,521,371.81","$16,296.66","$158,161.47","$174,458.13","10.30%","0","$0.00","$0.00","$0.00","$0.00","0.00%","216","$390,998,158.06","$9,248.64","$40,330.47","$49,579.11","22.93%"
2025-07-17,"2043","48","1742","$689,601,850.86","$16,006.52","$155,393.18","$171,399.70","10.30%","0","$0.00","$0.00","$0.00","$0.00","0.00%","180","$375,939,112.80","$8,106.47","$46,386.85","$54,493.33","17.48%"
2025-07-18,"1989","44","1680","$626,007,481.55","$16,307.36","$167,216.74","$183,524.10","9.75%","3","$2,756,222.19","$4,847.45","$24,276.71","$29,124.16","19.97%","154","$280,628,318.03","$9,934.11","$59,826.51","$69,760.61","16.60%"
2025-07-19,"2401","51","1819","$423,396,060.74","$8,886.47","$77,673.95","$86,560.42","11.44%","1","$67,465.46","$2,004.57","$6.67","$2,011.24","30031.95%","168","$203,820,112.58","$3,090.71","$22,239.51","$25,330.22","13.90%"
